iter	Logloss
125	0.2677528264
126	0.2659329313
127	0.2638931836
128	0.2620246287
129	0.2604954541
130	0.2586368701
131	0.2567771839
132	0.254835502
133	0.2531932394
134	0.2511289949
135	0.2496435043
136	0.2479330872
137	0.2463646254
138	0.2447294482
139	0.2431935928
140	0.2416109643
141	0.2399055708
142	0.238261588
143	0.2368567744
144	0.2353305894
145	0.2340090213
146	0.2325415819
147	0.2311628517
148	0.2296940309
149	0.2281332782
150	0.2265998447
151	0.2252297982
152	0.2238380589
153	0.2224450517
154	0.2211892827
155	0.2197463946
156	0.2180959252
157	0.2165657208
158	0.2151532449
159	0.2137794272
160	0.2123829044
161	0.2109323327
162	0.2095853606
163	0.2081927203
164	0.2067471242
165	0.2054940443
166	0.2040281755
167	0.2027110541
168	0.2014130047
169	0.2000713412
170	0.1988048408
171	0.1978192201
172	0.1966174601
173	0.1953928332
174	0.1943305094
175	0.1930159414
176	0.1918714086
177	0.1906747719
178	0.1894293177
179	0.1883521196
180	0.1872910818
181	0.1860308365
182	0.1850708307
183	0.1840177156
184	0.1829363611
185	0.1817840312
186	0.1806133932
187	0.1795356063
188	0.1784665091
189	0.1773057666
190	0.1762465453
191	0.1752383807
192	0.1742234347
193	0.1732917594
194	0.1723928431
195	0.1714007981
196	0.170363574
197	0.1694721408
198	0.168445204
199	0.1676123278
200	0.1666348326
201	0.1656842108
202	0.1647595037
203	0.1638294207
204	0.1629050052
205	0.1619717145
206	0.1609068813
207	0.1600154863
208	0.1590931988
209	0.1581830749
210	0.1571921394
211	0.1562145801
212	0.1552445901
213	0.1543770534
214	0.1534272401
215	0.1524973984
216	0.1518102179
217	0.1510545297
218	0.1501620542
219	0.1494880388
220	0.1486739701
221	0.147960163
222	0.147240443
223	0.1465053982
224	0.1457213462
225	0.1450632256
226	0.1442048449
227	0.1434303004
228	0.1426210582
229	0.1417366477
230	0.1410014872
231	0.1402129633
232	0.139476567
233	0.1388311684
234	0.1381919427
235	0.1375671326
236	0.1368996082
237	0.1361461856
238	0.1355053546
239	0.1347360919
240	0.134018491
241	0.1334444459
242	0.1327917511
243	0.1320563252
244	0.1312399961
245	0.1305792315
246	0.1298166477
247	0.1291777458
248	0.1283737504
249	0.1277393284
250	0.1272124902
251	0.1264937439
252	0.1259497992
253	0.1252490213
254	0.1246074911
255	0.1239158539
256	0.1232447017
257	0.1226206261
258	0.1220111927
259	0.1214256663
260	0.1208275732
261	0.1201840527
262	0.1196236508
263	0.119036025
264	0.1184526041
265	0.1177994235
266	0.1172008685
267	0.1166515044
268	0.1161774656
269	0.1156967509
270	0.1150017952
271	0.1145186786
272	0.1138999594
273	0.1133595309
274	0.1128252702
275	0.1123669391
276	0.1117775826
277	0.111189982
278	0.1106180001
279	0.1100369335
280	0.1095595067
281	0.1089768675
282	0.108563534
283	0.1080432443
284	0.1075821104
285	0.1070529577
286	0.1065273341
287	0.1060511943
288	0.1054651058
289	0.1049816557
290	0.1044480002
291	0.1038390238
292	0.1034384286
293	0.1029666063
294	0.1024649381
295	0.1018890767
296	0.1014022333
297	0.1008560037
298	0.1003594416
299	0.09993430193
300	0.09943170863
301	0.09901236786
302	0.09856128778
303	0.09810383258
304	0.09764162194
305	0.09713079806
306	0.09664243648
307	0.09619984048
308	0.0957507349
309	0.09522391616
310	0.09480702423
311	0.09435973239
312	0.09396306922
313	0.09349318551
314	0.09305835241
315	0.09267115122
316	0.09236763366
317	0.09197402626
318	0.09160593854
319	0.09124638466
320	0.09084198495
321	0.09038664246
322	0.0899501818
323	0.08957798959
324	0.08919964585
325	0.08879387935
326	0.08835727627
327	0.08799399889
328	0.08766796603
329	0.08728464051
330	0.0869665777
331	0.08654679486
332	0.08617068879
333	0.08579655103
334	0.08537791678
335	0.08498592752
336	0.08452320253
337	0.08424245146
338	0.08390076827
339	0.08358551091
340	0.08320891677
341	0.08290038857
342	0.08250697651
343	0.08215748493
344	0.08186333665
345	0.08152843442
346	0.0811023862
347	0.08077017667
348	0.0804814767
349	0.08017174557
350	0.07982280277
351	0.07946406647
352	0.07909540412
353	0.07873009809
354	0.07837764705
355	0.07806984177
356	0.07780309081
357	0.07748953985
358	0.07719138616
359	0.07683071057
360	0.0765397693
361	0.07615180755
362	0.07587850008
363	0.07552390049
364	0.0752446338
365	0.07496554413
366	0.07469571202
367	0.0744124108
368	0.07410350832
369	0.07380476333
370	0.07352347171
371	0.07321386943
372	0.07291830678
373	0.0726352889
374	0.07232427618
375	0.07206142407
376	0.07182310102
377	0.07157815869
378	0.07129198283
379	0.07099908976
380	0.0707119657
381	0.07043858844
382	0.07013266936
383	0.06989038218
384	0.06961627108
385	0.06934998086
386	0.06908357062
387	0.06877346594
388	0.06855088794
389	0.06831466728
390	0.06805517328
391	0.06779880959
392	0.06750153472
393	0.06727193784
394	0.06698243547
395	0.06669741972
396	0.06642644728
397	0.06615872407
398	0.06588058765
399	0.06559595705
400	0.06534108284
401	0.06513777722
402	0.06488732835
403	0.06462975964
404	0.06435199309
405	0.06405936092
406	0.06386459332
407	0.06364023835
408	0.06340444285
409	0.06322293703
410	0.06295512325
411	0.06269619926
412	0.06247078426
413	0.06224394478
414	0.06199742383
415	0.0617669035
416	0.06156457682
417	0.06138811496
418	0.06115667518
419	0.06092188443
420	0.06069246979
421	0.060443375
422	0.06025180105
423	0.06004318342
424	0.05981303332
425	0.05961409331
426	0.0594047886
427	0.05923391527
428	0.05899693055
429	0.05878102017
430	0.05858848278
431	0.05835796357
432	0.05812380523
433	0.0579101555
434	0.05777792384
435	0.0575648503
436	0.0573711158
437	0.05711604222
438	0.05689740691
439	0.05671102108
440	0.0565015376
441	0.05630558262
442	0.05609877874
443	0.0558212286
444	0.05561564392
445	0.05543843353
446	0.05526679964
447	0.05505301341
448	0.05485914198
449	0.05459818826
450	0.05441285931
451	0.05421797927
452	0.05402357345
453	0.0538211676
454	0.05360826268
455	0.05342841679
456	0.05325552106
457	0.05307007598
458	0.05286917531
459	0.05272219801
460	0.05253916516
461	0.05229627795
462	0.05211045079
463	0.0519302257
464	0.05176560564
465	0.0516079561
466	0.05143886989
467	0.05123848203
468	0.05104337988
469	0.05087899549
470	0.05068972643
471	0.05047757204
472	0.05029893268
473	0.05012941562
474	0.04996202419
475	0.04981235162
476	0.0496580161
477	0.04948533138
478	0.04931233965
479	0.0491361875
480	0.04898414996
481	0.04885411704
482	0.04867822857
483	0.0485179125
484	0.0483428039
485	0.04817202662
486	0.04802745101
487	0.04786396549
488	0.04773164207
489	0.04756826792
490	0.04741075138
491	0.04724340162
492	0.04710209019
493	0.04695229913
494	0.04677888032
495	0.04658670788
496	0.04643170103
497	0.04629678116
498	0.04615128284
499	0.04600536284
500	0.04586845045
501	0.04571782686
502	0.04556413325
503	0.04543294424
504	0.04527568222
505	0.04513706537
506	0.04498161072
507	0.04487069688
508	0.04474919895
509	0.04462353532
510	0.04450542732
511	0.04434866218
512	0.04418973877
513	0.04405641971
514	0.0439169807
515	0.0437790107
516	0.04364810449
517	0.04351499067
518	0.04337658673
519	0.04324203511
520	0.04310431269
521	0.04298366501
522	0.04283244233
523	0.04268456899
524	0.04259590597
525	0.04245804494
526	0.04233151903
527	0.04218875407
528	0.04206667354
529	0.04195539208
530	0.0418471406
531	0.04173860789
532	0.04159984483
533	0.04146112699
534	0.04134960691
535	0.04119591503
536	0.04106718655
537	0.0409302735
538	0.04080691818
539	0.04071123761
540	0.04060175632
541	0.04047920825
542	0.04036254337
543	0.04023631001
544	0.04010759628
545	0.04000571965
546	0.03988216954
547	0.03978017572
548	0.03966099756
549	0.03952034803
550	0.03941921421
551	0.0392947745
552	0.03914711406
553	0.03904818474
554	0.03891729
555	0.03880626072
556	0.03870377657
557	0.03857825671
558	0.03847320909
559	0.03834058644
560	0.03822161232
561	0.03810826496
562	0.03800714356
563	0.03791496021
564	0.03780074437
565	0.03766802028
566	0.03757722457
567	0.03746059982
568	0.03735184811
569	0.0372321389
570	0.03712927882
571	0.03703351531
572	0.03694246039
573	0.03683520496
574	0.03675226326
575	0.03665551854
576	0.03653094815
577	0.03642725538
578	0.03633070639
579	0.03622303233
580	0.03614594481
581	0.03605453017
582	0.03597938468
583	0.03587918714
584	0.03574434152
585	0.03564485081
586	0.03553525102
587	0.03542540531
588	0.03530912195
589	0.03521392659
590	0.0351283318
591	0.03502649326
592	0.0349226974
593	0.03481706818
594	0.03472326715
595	0.03462610456
596	0.03455813101
597	0.03446091044
598	0.0343739139
599	0.03428397908
600	0.03419135804
601	0.03412129912
602	0.0340128283
603	0.03392188722
604	0.03382589636
605	0.0337485576
606	0.03367288847
607	0.03360311182
608	0.03350821112
609	0.03342821824
610	0.03332374686
611	0.03325802146
612	0.03317112917
613	0.03304798905
614	0.03294557205
615	0.03285634293
616	0.03276686745
617	0.032684963
618	0.03260502016
619	0.03255197643
620	0.03245182316
621	0.03236364488
622	0.0322786235
623	0.03220036339
624	0.03210101979
625	0.03200647547
626	0.03191703055
627	0.03184568734
628	0.0317848826
629	0.03171087913
630	0.03163700388
631	0.03157209297
632	0.03148734878
633	0.03141885561
634	0.03133957651
635	0.03124591847
636	0.03116301079
637	0.03108900409
638	0.03101978505
639	0.03095725613
640	0.03088654237
641	0.03080468385
642	0.03072564287
643	0.03065688082
644	0.03058810541
645	0.03052853536
646	0.03046579742
647	0.03039467491
648	0.0303168355
649	0.03023194702
650	0.03015256817
651	0.03008839953
652	0.03001665662
653	0.02995922939
654	0.02988676523
655	0.02982327558
656	0.02976498457
657	0.02970221872
658	0.02963641624
659	0.02955745041
660	0.02948714928
661	0.02943810253
662	0.02937088693
663	0.02929982999
664	0.02923950028
665	0.02916382431
666	0.02909910865
667	0.02904402099
668	0.02898903519
669	0.02892924229
670	0.02886204229
671	0.02880464773
672	0.02873442999
673	0.0286371746
674	0.02854674663
675	0.02848816449
676	0.02843121418
677	0.02835597006
678	0.02828745615
679	0.02822738267
680	0.02814510762
681	0.02806621773
682	0.0280021295
683	0.0279529941
684	0.02788014988
685	0.02780552742
686	0.02774774189
687	0.02768167001
688	0.02762436376
689	0.02757566957
690	0.02750763796
691	0.02744902231
692	0.02739785877
693	0.02729178697
694	0.02723176407
695	0.027167649
696	0.02710059878
697	0.02705000369
698	0.02697560896
699	0.02692359483
700	0.0268690187
701	0.02682011181
702	0.02675296704
703	0.0266959299
704	0.02664683843
705	0.0265959616
706	0.02652846647
707	0.0264662623
708	0.02640416184
709	0.02635188801
710	0.02628872154
711	0.02623372075
712	0.02617007079
713	0.02610405196
714	0.0260217248
715	0.0259592446
716	0.02591340743
717	0.02586157089
718	0.02579177601
719	0.02572846704
720	0.02567521348
721	0.02561957415
722	0.02555311028
723	0.02550098919
724	0.02543926935
725	0.02539384282
726	0.02534471865
727	0.02530502048
728	0.02524570521
729	0.02517326093
730	0.02511193017
731	0.02505529552
732	0.02500637113
733	0.02496343798
734	0.024921693
735	0.02486277803
736	0.02480994218
737	0.02476464286
738	0.0247096606
739	0.02466700032
740	0.02461463289
741	0.0245661358
742	0.02452137054
743	0.02447158363
744	0.02442737091
745	0.02437232962
746	0.02433227047
747	0.02428062198
748	0.02423144557
749	0.02417588297
750	0.02413152817
751	0.02408649454
752	0.02403326755
753	0.02397641299
754	0.0239276277
755	0.02386109015
756	0.0238143364
757	0.0237573084
758	0.02370688868
759	0.02366491217
760	0.02361301756
761	0.02355937833
762	0.0235018208
763	0.02346427335
764	0.0234084968
765	0.02335501472
766	0.02330885711
767	0.02326464829
768	0.02322046928
769	0.02317600688
770	0.02312852237
771	0.02308209915
772	0.02303715578
773	0.02299903832
774	0.02295383357
775	0.02290296069
776	0.02286890617
777	0.0228153266
778	0.02277193242
779	0.02272240143
780	0.02268723996
781	0.02264244667
782	0.02260062056
783	0.02255723913
784	0.02250810498
785	0.0224688513
786	0.02243010764
787	0.02239030315
788	0.02234629237
789	0.0223051447
790	0.0222590239
791	0.02222470026
792	0.02217610135
793	0.02213814854
794	0.02209929495
795	0.02206107969
796	0.02202182167
797	0.02196453522
798	0.02192343036
799	0.02188572598
800	0.021853608
801	0.02181602397
802	0.02176728952
803	0.02173284499
804	0.02169538595
805	0.0216517986
806	0.02160075254
807	0.02156059494
808	0.02152696601
809	0.02148127366
810	0.02145459608
811	0.02140797494
812	0.02136712471
813	0.02133105785
814	0.02128714593
815	0.02125223491
816	0.02121547608
817	0.02118649842
818	0.02114801773
819	0.02110135326
820	0.02105967153
821	0.0210211892
822	0.02098110589
823	0.02095019799
824	0.02091085156
825	0.02087589436
826	0.02084068398
827	0.02080619868
828	0.02077652442
829	0.02074311843
830	0.02070290356
831	0.02065659587
832	0.02061888443
833	0.02057335121
834	0.02053740598
835	0.02049416726
836	0.0204540162
837	0.02041654696
838	0.02038206353
839	0.02033871561
840	0.0203023042
841	0.02026398849
842	0.02022390285
843	0.02019856609
844	0.02017566894
845	0.02014369536
846	0.02010695109
847	0.0200730674
848	0.02004466563
849	0.02000474644
850	0.01997044432
851	0.01994310997
852	0.01988973973
853	0.01985181381
854	0.01981359463
855	0.01976757752
856	0.0197367022
857	0.01968975558
858	0.0196603681
859	0.01963106719
860	0.01959980958
861	0.01956807778
862	0.01953360068
863	0.0195040451
864	0.01947380991
865	0.01943898247
866	0.01940219075
867	0.01936816246
868	0.01933711113
869	0.01928597308
870	0.01925176412
871	0.01922049365
872	0.01918134295
873	0.01915557489
874	0.01912311412
875	0.01908858571
876	0.01905540282
877	0.0190258951
878	0.01899047697
879	0.0189595903
880	0.01892651947
881	0.01889350978
882	0.01886804083
883	0.01882935411
884	0.01879739503
885	0.01876700945
886	0.01874014498
887	0.01871546062
888	0.01868243871
889	0.01865464334
890	0.01861691662
891	0.01858716184
892	0.01856260779
893	0.01852990713
894	0.01850579344
895	0.01847881958
896	0.01844486116
897	0.01841409333
898	0.01837426712
899	0.01834268003
900	0.01831161269
901	0.01827692532
902	0.01824970584
903	0.01821849022
904	0.01817699979
905	0.01815086029
906	0.01811703824
907	0.01808401044
908	0.01806201973
909	0.01803300827
910	0.01799311436
911	0.01796396352
912	0.01793815751
913	0.01791080809
914	0.01787644851
915	0.01784841727
916	0.0178189108
917	0.01779986884
918	0.01776993769
919	0.01774033777
920	0.01771124078
921	0.01768566393
922	0.01765382849
923	0.01762238876
924	0.01759512113
925	0.01756620934
926	0.01753672346
927	0.01750697351
928	0.01747663955
929	0.01744745248
930	0.01741490201
931	0.01738325957
932	0.01735759649
933	0.01732900281
934	0.01730102931
935	0.0172676371
936	0.01723985525
937	0.01720589818
938	0.01718405306
939	0.0171568058
940	0.0171267893
941	0.01710475358
942	0.01707578732
943	0.01704739591
944	0.01701934735
945	0.0169934628
946	0.01695350506
947	0.01692652223
948	0.0169040979
949	0.01687624501
950	0.01684669143
951	0.01681862317
952	0.01678848103
953	0.01675558021
954	0.01672724097
955	0.01670301724
956	0.01667364497
957	0.01664806525
958	0.01662013939
959	0.01659809116
960	0.01656793891
961	0.01654191186
962	0.01650590423
963	0.01648181919
964	0.01645227784
965	0.01642742834
966	0.01639730414
967	0.01637366919
968	0.01634147563
969	0.01631568636
970	0.01628942372
971	0.01626750252
972	0.01623741836
973	0.01621419678
974	0.01619271826
975	0.01616817494
976	0.01614321234
977	0.0161201649
978	0.01609691372
979	0.01607193477
980	0.01604967626
981	0.01602595128
982	0.01599670004
983	0.01596952242
984	0.01594876502
985	0.0159210135
986	0.01589982449
987	0.01587625564
988	0.01585384925
989	0.01582779459
990	0.01580174615
991	0.01576947489
992	0.01574292126
993	0.01572381088
994	0.01569817171
995	0.01567291191
996	0.01564949503
997	0.01562815573
998	0.01560665166
999	0.01558507837
